name,LION
PS(14:1/25:3),LION:0091065
PS(14:1/25:4),LION:0091066
PS(14:1/25:5),LION:0091067
PS(14:1/25:6),LION:0091068
PS(14:1/25:7),LION:0091069
PS(14:1/26:0),LION:0091070
PS(14:1/26:1),LION:0091071
PS(14:1/26:2),LION:0091072
PS(14:1/26:3),LION:0091073
PS(14:1/26:4),LION:0091074
PS(14:1/26:5),LION:0091075
PS(14:1/26:6),LION:0091076
PS(14:1/26:7),LION:0091077
PS(15:0/15:0),LION:0091078
PS(15:0/15:1),LION:0091079
PS(15:0/16:0),LION:0091080
PS(15:0/16:1),LION:0091081
PS(15:0/17:0),LION:0091082
PS(15:0/17:1),LION:0091083
PS(15:0/17:2),LION:0091084
PS(15:0/18:0),LION:0091085
PS(15:0/18:1),LION:0091086
PS(15:0/18:2),LION:0091087
PS(15:0/18:3),LION:0091088
PS(15:0/19:0),LION:0091089
PS(15:0/19:1),LION:0091090
PS(15:0/19:2),LION:0091091
PS(15:0/19:3),LION:0091092
PS(15:0/20:0),LION:0091093
PS(15:0/20:1),LION:0091094
PS(15:0/20:2),LION:0091095
PS(15:0/20:3),LION:0091096
PS(15:0/20:4),LION:0091097
PS(15:0/20:5),LION:0091098
PS(15:0/21:0),LION:0091099
PS(15:0/21:1),LION:0091100
PS(15:0/21:2),LION:0091101
PS(15:0/21:3),LION:0091102
PS(15:0/21:4),LION:0091103
PS(15:0/22:0),LION:0091104
PS(15:0/22:1),LION:0091105
PS(15:0/22:2),LION:0091106
PS(15:0/22:3),LION:0091107
PS(15:0/22:4),LION:0091108
PS(15:0/22:5),LION:0091109
PS(15:0/22:6),LION:0091110
PS(15:0/23:0),LION:0091111
PS(15:0/23:1),LION:0091112
PS(15:0/23:2),LION:0091113
PS(15:0/23:3),LION:0091114
PS(15:0/23:4),LION:0091115
PS(15:0/23:5),LION:0091116
PS(15:0/24:0),LION:0091117
PS(15:0/24:1),LION:0091118
PS(15:0/24:2),LION:0091119
PS(15:0/24:3),LION:0091120
PS(15:0/24:4),LION:0091121
PS(15:0/24:5),LION:0091122
PS(15:0/24:6),LION:0091123
PS(15:0/25:0),LION:0091124
PS(15:0/25:1),LION:0091125
PS(15:0/25:2),LION:0091126
PS(15:0/25:3),LION:0091127
PS(15:0/25:4),LION:0091128
PS(15:0/25:5),LION:0091129
PS(15:0/25:6),LION:0091130
PS(15:0/25:7),LION:0091131
PS(15:0/26:0),LION:0091132
PS(15:0/26:1),LION:0091133
PS(15:0/26:2),LION:0091134
PS(15:0/26:3),LION:0091135
PS(15:0/26:4),LION:0091136
PS(15:0/26:5),LION:0091137
PS(15:0/26:6),LION:0091138
PS(15:0/26:7),LION:0091139
PS(15:1/15:1),LION:0091140
PS(15:1/16:0),LION:0091141
PS(15:1/16:1),LION:0091142
PS(15:1/17:0),LION:0091143
PS(15:1/17:1),LION:0091144
PS(15:1/17:2),LION:0091145
PS(15:1/18:0),LION:0091146
PS(15:1/18:1),LION:0091147
PS(15:1/18:2),LION:0091148
PS(15:1/18:3),LION:0091149
PS(15:1/19:0),LION:0091150
PS(15:1/19:1),LION:0091151
PS(15:1/19:2),LION:0091152
PS(15:1/19:3),LION:0091153
PS(15:1/20:0),LION:0091154
PS(15:1/20:1),LION:0091155
PS(15:1/20:2),LION:0091156
PS(15:1/20:3),LION:0091157
PS(15:1/20:4),LION:0091158
PS(15:1/20:5),LION:0091159
PS(15:1/21:0),LION:0091160
PS(15:1/21:1),LION:0091161
PS(15:1/21:2),LION:0091162
PS(15:1/21:3),LION:0091163
PS(15:1/21:4),LION:0091164
PS(15:1/22:0),LION:0091165
PS(15:1/22:1),LION:0091166
PS(15:1/22:2),LION:0091167
PS(15:1/22:3),LION:0091168
PS(15:1/22:4),LION:0091169
PS(15:1/22:5),LION:0091170
PS(15:1/22:6),LION:0091171
PS(15:1/23:0),LION:0091172
PS(15:1/23:1),LION:0091173
PS(15:1/23:2),LION:0091174
PS(15:1/23:3),LION:0091175
PS(15:1/23:4),LION:0091176
PS(15:1/23:5),LION:0091177
PS(15:1/24:0),LION:0091178
PS(15:1/24:1),LION:0091179
PS(15:1/24:2),LION:0091180
PS(15:1/24:3),LION:0091181
PS(15:1/24:4),LION:0091182
PS(15:1/24:5),LION:0091183
PS(15:1/24:6),LION:0091184
PS(15:1/25:0),LION:0091185
PS(15:1/25:1),LION:0091186
PS(15:1/25:2),LION:0091187
PS(15:1/25:3),LION:0091188
PS(15:1/25:4),LION:0091189
PS(15:1/25:5),LION:0091190
PS(15:1/25:6),LION:0091191
PS(15:1/25:7),LION:0091192
PS(15:1/26:0),LION:0091193
PS(15:1/26:1),LION:0091194
PS(15:1/26:2),LION:0091195
PS(15:1/26:3),LION:0091196
PS(15:1/26:4),LION:0091197
PS(15:1/26:5),LION:0091198
PS(15:1/26:6),LION:0091199
PS(15:1/26:7),LION:0091200
PS(16:0/17:0),LION:0091201
PS(16:0/17:1),LION:0091202
PS(16:0/17:2),LION:0091203
PS(16:0/19:0),LION:0091204
PS(16:0/19:1),LION:0091205
PS(16:0/19:2),LION:0091206
PS(16:0/19:3),LION:0091207
PS(16:0/21:0),LION:0091208
PS(16:0/21:1),LION:0091209
PS(16:0/21:2),LION:0091210
PS(16:0/21:3),LION:0091211
PS(16:0/21:4),LION:0091212
PS(16:0/23:0),LION:0091213
PS(16:0/23:1),LION:0091214
PS(16:0/23:2),LION:0091215
PS(16:0/23:3),LION:0091216
PS(16:0/23:4),LION:0091217
PS(16:0/23:5),LION:0091218
PS(16:0/25:0),LION:0091219
PS(16:0/25:1),LION:0091220
PS(16:0/25:2),LION:0091221
PS(16:0/25:3),LION:0091222
PS(16:0/25:4),LION:0091223
PS(16:0/25:5),LION:0091224
PS(16:0/25:6),LION:0091225
PS(16:0/25:7),LION:0091226
PS(16:0/26:7),LION:0091227
PS(16:1/17:0),LION:0091228
PS(16:1/17:1),LION:0091229
PS(16:1/17:2),LION:0091230
PS(16:1/19:0),LION:0091231
PS(16:1/19:1),LION:0091232
PS(16:1/19:2),LION:0091233
PS(16:1/19:3),LION:0091234
PS(16:1/21:0),LION:0091235
PS(16:1/21:1),LION:0091236
PS(16:1/21:2),LION:0091237
PS(16:1/21:3),LION:0091238
PS(16:1/21:4),LION:0091239
PS(16:1/23:0),LION:0091240
PS(16:1/23:1),LION:0091241
PS(16:1/23:2),LION:0091242
PS(16:1/23:3),LION:0091243
PS(16:1/23:4),LION:0091244
PS(16:1/23:5),LION:0091245
PS(16:1/25:0),LION:0091246
PS(16:1/25:1),LION:0091247
PS(16:1/25:2),LION:0091248
PS(16:1/25:3),LION:0091249
PS(16:1/25:4),LION:0091250
PS(16:1/25:5),LION:0091251
PS(16:1/25:6),LION:0091252
PS(16:1/25:7),LION:0091253
PS(16:1/26:7),LION:0091254
PS(17:0/17:0),LION:0091255
PS(17:0/17:1),LION:0091256
PS(17:0/17:2),LION:0091257
PS(17:0/18:0),LION:0091258
PS(17:0/18:1),LION:0091259
PS(17:0/18:2),LION:0091260
PS(17:0/18:3),LION:0091261
PS(17:0/19:0),LION:0091262
PS(17:0/19:1),LION:0091263
PS(17:0/19:2),LION:0091264
PS(17:0/19:3),LION:0091265
PS(17:0/20:0),LION:0091266
PS(17:0/20:1),LION:0091267
PS(17:0/20:2),LION:0091268
PS(17:0/20:3),LION:0091269
PS(17:0/20:4),LION:0091270
PS(17:0/20:5),LION:0091271
PS(17:0/21:0),LION:0091272
PS(17:0/21:1),LION:0091273
PS(17:0/21:2),LION:0091274
PS(17:0/21:3),LION:0091275
PS(17:0/21:4),LION:0091276
PS(17:0/22:0),LION:0091277
PS(17:0/22:1),LION:0091278
PS(17:0/22:2),LION:0091279
PS(17:0/22:3),LION:0091280
PS(17:0/22:4),LION:0091281
PS(17:0/22:5),LION:0091282
PS(17:0/22:6),LION:0091283
PS(17:0/23:0),LION:0091284
PS(17:0/23:1),LION:0091285
PS(17:0/23:2),LION:0091286
PS(17:0/23:3),LION:0091287
PS(17:0/23:4),LION:0091288
PS(17:0/23:5),LION:0091289
PS(17:0/24:0),LION:0091290
PS(17:0/24:1),LION:0091291
PS(17:0/24:2),LION:0091292
PS(17:0/24:3),LION:0091293
PS(17:0/24:4),LION:0091294
PS(17:0/24:5),LION:0091295
PS(17:0/24:6),LION:0091296
PS(17:0/25:0),LION:0091297
PS(17:0/25:1),LION:0091298
PS(17:0/25:2),LION:0091299
PS(17:0/25:3),LION:0091300
PS(17:0/25:4),LION:0091301
PS(17:0/25:5),LION:0091302
PS(17:0/25:6),LION:0091303
PS(17:0/25:7),LION:0091304
PS(17:0/26:0),LION:0091305
PS(17:0/26:1),LION:0091306
PS(17:0/26:2),LION:0091307
PS(17:0/26:3),LION:0091308
PS(17:0/26:4),LION:0091309
PS(17:0/26:5),LION:0091310
PS(17:0/26:6),LION:0091311
PS(17:0/26:7),LION:0091312
PS(17:1/17:1),LION:0091313
PS(17:1/17:2),LION:0091314
PS(17:1/18:0),LION:0091315
PS(17:1/18:1),LION:0091316
PS(17:1/18:2),LION:0091317
PS(17:1/18:3),LION:0091318
PS(17:1/19:0),LION:0091319
PS(17:1/19:1),LION:0091320
PS(17:1/19:2),LION:0091321
PS(17:1/19:3),LION:0091322
PS(17:1/20:0),LION:0091323
PS(17:1/20:1),LION:0091324
PS(17:1/20:2),LION:0091325
PS(17:1/20:3),LION:0091326
PS(17:1/20:4),LION:0091327
PS(17:1/20:5),LION:0091328
PS(17:1/21:0),LION:0091329
PS(17:1/21:1),LION:0091330
PS(17:1/21:2),LION:0091331
PS(17:1/21:3),LION:0091332
PS(17:1/21:4),LION:0091333
PS(17:1/22:0),LION:0091334
PS(17:1/22:1),LION:0091335
PS(17:1/22:2),LION:0091336
PS(17:1/22:3),LION:0091337
PS(17:1/22:4),LION:0091338
PS(17:1/22:5),LION:0091339
PS(17:1/22:6),LION:0091340
PS(17:1/23:0),LION:0091341
PS(17:1/23:1),LION:0091342
PS(17:1/23:2),LION:0091343
PS(17:1/23:3),LION:0091344
PS(17:1/23:4),LION:0091345
PS(17:1/23:5),LION:0091346
PS(17:1/24:0),LION:0091347
PS(17:1/24:1),LION:0091348
PS(17:1/24:2),LION:0091349
PS(17:1/24:3),LION:0091350
PS(17:1/24:4),LION:0091351
PS(17:1/24:5),LION:0091352
PS(17:1/24:6),LION:0091353
PS(17:1/25:0),LION:0091354
PS(17:1/25:1),LION:0091355
PS(17:1/25:2),LION:0091356
PS(17:1/25:3),LION:0091357
PS(17:1/25:4),LION:0091358
PS(17:1/25:5),LION:0091359
PS(17:1/25:6),LION:0091360
PS(17:1/25:7),LION:0091361
PS(17:1/26:0),LION:0091362
PS(17:1/26:1),LION:0091363
PS(17:1/26:2),LION:0091364
PS(17:1/26:3),LION:0091365
PS(17:1/26:4),LION:0091366
PS(17:1/26:5),LION:0091367
PS(17:1/26:6),LION:0091368
PS(17:1/26:7),LION:0091369
PS(17:2/17:2),LION:0091370
PS(17:2/18:0),LION:0091371
PS(17:2/18:1),LION:0091372
PS(17:2/18:2),LION:0091373
PS(17:2/18:3),LION:0091374
PS(17:2/19:0),LION:0091375
PS(17:2/19:1),LION:0091376
PS(17:2/19:2),LION:0091377
PS(17:2/19:3),LION:0091378
PS(17:2/20:0),LION:0091379
PS(17:2/20:1),LION:0091380
PS(17:2/20:2),LION:0091381
PS(17:2/20:3),LION:0091382
PS(17:2/20:4),LION:0091383
PS(17:2/20:5),LION:0091384
PS(17:2/21:0),LION:0091385
PS(17:2/21:1),LION:0091386
PS(17:2/21:2),LION:0091387
PS(17:2/21:3),LION:0091388
PS(17:2/21:4),LION:0091389
PS(17:2/22:0),LION:0091390
PS(17:2/22:1),LION:0091391
PS(17:2/22:2),LION:0091392
PS(17:2/22:3),LION:0091393
PS(17:2/22:4),LION:0091394
PS(17:2/22:5),LION:0091395
PS(17:2/22:6),LION:0091396
PS(17:2/23:0),LION:0091397
PS(17:2/23:1),LION:0091398
PS(17:2/23:2),LION:0091399
PS(17:2/23:3),LION:0091400
PS(17:2/23:4),LION:0091401
PS(17:2/23:5),LION:0091402
PS(17:2/24:0),LION:0091403
PS(17:2/24:1),LION:0091404
PS(17:2/24:2),LION:0091405
PS(17:2/24:3),LION:0091406
PS(17:2/24:4),LION:0091407
PS(17:2/24:5),LION:0091408
PS(17:2/24:6),LION:0091409
PS(17:2/25:0),LION:0091410
PS(17:2/25:1),LION:0091411
PS(17:2/25:2),LION:0091412
PS(17:2/25:3),LION:0091413
PS(17:2/25:4),LION:0091414
PS(17:2/25:5),LION:0091415
PS(17:2/25:6),LION:0091416
PS(17:2/25:7),LION:0091417
PS(17:2/26:0),LION:0091418
PS(17:2/26:1),LION:0091419
PS(17:2/26:2),LION:0091420
PS(17:2/26:3),LION:0091421
PS(17:2/26:4),LION:0091422
PS(17:2/26:5),LION:0091423
PS(17:2/26:6),LION:0091424
PS(17:2/26:7),LION:0091425
PS(18:0/19:0),LION:0091426
PS(18:0/19:1),LION:0091427
PS(18:0/19:2),LION:0091428
PS(18:0/19:3),LION:0091429
PS(18:0/21:0),LION:0091430
PS(18:0/21:1),LION:0091431
PS(18:0/21:2),LION:0091432
PS(18:0/21:3),LION:0091433
PS(18:0/21:4),LION:0091434
PS(18:0/23:0),LION:0091435
PS(18:0/23:1),LION:0091436
PS(18:0/23:2),LION:0091437
PS(18:0/23:3),LION:0091438
PS(18:0/23:4),LION:0091439
PS(18:0/23:5),LION:0091440
PS(18:0/25:0),LION:0091441
PS(18:0/25:1),LION:0091442
PS(18:0/25:2),LION:0091443
PS(18:0/25:3),LION:0091444
PS(18:0/25:4),LION:0091445
PS(18:0/25:5),LION:0091446
PS(18:0/25:6),LION:0091447
PS(18:0/25:7),LION:0091448
PS(18:0/26:7),LION:0091449
PS(18:1/19:0),LION:0091450
PS(18:1/19:1),LION:0091451
PS(18:1/19:2),LION:0091452
PS(18:1/19:3),LION:0091453
PS(18:1/21:0),LION:0091454
PS(18:1/21:1),LION:0091455
PS(18:1/21:2),LION:0091456
PS(18:1/21:3),LION:0091457
PS(18:1/21:4),LION:0091458
PS(18:1/23:0),LION:0091459
PS(18:1/23:1),LION:0091460
PS(18:1/23:2),LION:0091461
PS(18:1/23:3),LION:0091462
PS(18:1/23:4),LION:0091463
PS(18:1/23:5),LION:0091464
PS(18:1/25:0),LION:0091465
PS(18:1/25:1),LION:0091466
PS(18:1/25:2),LION:0091467
PS(18:1/25:3),LION:0091468
PS(18:1/25:4),LION:0091469
PS(18:1/25:5),LION:0091470
PS(18:1/25:6),LION:0091471
PS(18:1/25:7),LION:0091472
PS(18:1/26:7),LION:0091473
PS(18:2/19:0),LION:0091474
PS(18:2/19:1),LION:0091475
PS(18:2/19:2),LION:0091476
PS(18:2/19:3),LION:0091477
PS(18:2/21:0),LION:0091478
PS(18:2/21:1),LION:0091479
PS(18:2/21:2),LION:0091480
PS(18:2/21:3),LION:0091481
PS(18:2/21:4),LION:0091482
PS(18:2/23:0),LION:0091483
PS(18:2/23:1),LION:0091484
PS(18:2/23:2),LION:0091485
PS(18:2/23:3),LION:0091486
PS(18:2/23:4),LION:0091487
PS(18:2/23:5),LION:0091488
PS(18:2/25:0),LION:0091489
PS(18:2/25:1),LION:0091490
PS(18:2/25:2),LION:0091491
PS(18:2/25:3),LION:0091492
PS(18:2/25:4),LION:0091493
PS(18:2/25:5),LION:0091494
PS(18:2/25:6),LION:0091495
PS(18:2/25:7),LION:0091496
PS(18:2/26:7),LION:0091497
PS(18:3/19:0),LION:0091498
PS(18:3/19:1),LION:0091499
PS(18:3/19:2),LION:0091500
PS(18:3/19:3),LION:0091501
PS(18:3/21:0),LION:0091502
PS(18:3/21:1),LION:0091503
PS(18:3/21:2),LION:0091504
PS(18:3/21:3),LION:0091505
PS(18:3/21:4),LION:0091506
PS(18:3/23:0),LION:0091507
PS(18:3/23:1),LION:0091508
PS(18:3/23:2),LION:0091509
PS(18:3/23:3),LION:0091510
PS(18:3/23:4),LION:0091511
PS(18:3/23:5),LION:0091512
PS(18:3/25:0),LION:0091513
PS(18:3/25:1),LION:0091514
PS(18:3/25:2),LION:0091515
PS(18:3/25:3),LION:0091516
PS(18:3/25:4),LION:0091517
PS(18:3/25:5),LION:0091518
PS(18:3/25:6),LION:0091519
PS(18:3/25:7),LION:0091520
PS(18:3/26:7),LION:0091521
PS(19:0/19:0),LION:0091522
PS(19:0/19:1),LION:0091523
PS(19:0/19:2),LION:0091524
PS(19:0/19:3),LION:0091525
PS(19:0/20:0),LION:0091526
PS(19:0/20:1),LION:0091527
PS(19:0/20:2),LION:0091528
PS(19:0/20:3),LION:0091529
PS(19:0/20:4),LION:0091530
PS(19:0/20:5),LION:0091531
PS(19:0/21:0),LION:0091532
PS(19:0/21:1),LION:0091533
PS(19:0/21:2),LION:0091534
PS(19:0/21:3),LION:0091535
PS(19:0/21:4),LION:0091536
PS(19:0/22:0),LION:0091537
PS(19:0/22:1),LION:0091538
PS(19:0/22:2),LION:0091539
PS(19:0/22:3),LION:0091540
PS(19:0/22:4),LION:0091541
PS(19:0/22:5),LION:0091542
PS(19:0/22:6),LION:0091543
PS(19:0/23:0),LION:0091544
PS(19:0/23:1),LION:0091545
PS(19:0/23:2),LION:0091546
PS(19:0/23:3),LION:0091547
PS(19:0/23:4),LION:0091548
PS(19:0/23:5),LION:0091549
PS(19:0/24:0),LION:0091550
PS(19:0/24:1),LION:0091551
PS(19:0/24:2),LION:0091552
PS(19:0/24:3),LION:0091553
PS(19:0/24:4),LION:0091554
PS(19:0/24:5),LION:0091555
PS(19:0/24:6),LION:0091556
PS(19:0/25:0),LION:0091557
PS(19:0/25:1),LION:0091558
PS(19:0/25:2),LION:0091559
PS(19:0/25:3),LION:0091560
PS(19:0/25:4),LION:0091561
PS(19:0/25:5),LION:0091562
PS(19:0/25:6),LION:0091563
PS(19:0/25:7),LION:0091564
PS(19:0/26:0),LION:0091565
PS(19:0/26:1),LION:0091566
PS(19:0/26:2),LION:0091567
PS(19:0/26:3),LION:0091568
PS(19:0/26:4),LION:0091569
PS(19:0/26:5),LION:0091570
PS(19:0/26:6),LION:0091571
PS(19:0/26:7),LION:0091572
PS(19:1/19:1),LION:0091573
PS(19:1/19:2),LION:0091574
PS(19:1/19:3),LION:0091575
PS(19:1/20:0),LION:0091576
PS(19:1/20:1),LION:0091577
PS(19:1/20:2),LION:0091578
PS(19:1/20:3),LION:0091579
PS(19:1/20:4),LION:0091580
PS(19:1/20:5),LION:0091581
PS(19:1/21:0),LION:0091582
PS(19:1/21:1),LION:0091583
PS(19:1/21:2),LION:0091584
PS(19:1/21:3),LION:0091585
PS(19:1/21:4),LION:0091586
PS(19:1/22:0),LION:0091587
PS(19:1/22:1),LION:0091588
PS(19:1/22:2),LION:0091589
PS(19:1/22:3),LION:0091590
PS(19:1/22:4),LION:0091591
PS(19:1/22:5),LION:0091592
PS(19:1/22:6),LION:0091593
PS(19:1/23:0),LION:0091594
PS(19:1/23:1),LION:0091595
PS(19:1/23:2),LION:0091596
PS(19:1/23:3),LION:0091597
PS(19:1/23:4),LION:0091598
PS(19:1/23:5),LION:0091599
PS(19:1/24:0),LION:0091600
PS(19:1/24:1),LION:0091601
PS(19:1/24:2),LION:0091602
PS(19:1/24:3),LION:0091603
PS(19:1/24:4),LION:0091604
PS(19:1/24:5),LION:0091605
PS(19:1/24:6),LION:0091606
PS(19:1/25:0),LION:0091607
PS(19:1/25:1),LION:0091608
PS(19:1/25:2),LION:0091609
PS(19:1/25:3),LION:0091610
PS(19:1/25:4),LION:0091611
PS(19:1/25:5),LION:0091612
PS(19:1/25:6),LION:0091613
PS(19:1/25:7),LION:0091614
PS(19:1/26:0),LION:0091615
PS(19:1/26:1),LION:0091616
PS(19:1/26:2),LION:0091617
PS(19:1/26:3),LION:0091618
PS(19:1/26:4),LION:0091619
PS(19:1/26:5),LION:0091620
PS(19:1/26:6),LION:0091621
PS(19:1/26:7),LION:0091622
PS(19:2/19:2),LION:0091623
PS(19:2/19:3),LION:0091624
PS(19:2/20:0),LION:0091625
PS(19:2/20:1),LION:0091626
PS(19:2/20:2),LION:0091627
PS(19:2/20:3),LION:0091628
PS(19:2/20:4),LION:0091629
PS(19:2/20:5),LION:0091630
PS(19:2/21:0),LION:0091631
PS(19:2/21:1),LION:0091632
PS(19:2/21:2),LION:0091633
PS(19:2/21:3),LION:0091634
PS(19:2/21:4),LION:0091635
PS(19:2/22:0),LION:0091636
PS(19:2/22:1),LION:0091637
PS(19:2/22:2),LION:0091638
PS(19:2/22:3),LION:0091639
PS(19:2/22:4),LION:0091640
PS(19:2/22:5),LION:0091641
PS(19:2/22:6),LION:0091642
PS(19:2/23:0),LION:0091643
PS(19:2/23:1),LION:0091644
PS(19:2/23:2),LION:0091645
PS(19:2/23:3),LION:0091646
PS(19:2/23:4),LION:0091647
PS(19:2/23:5),LION:0091648
PS(19:2/24:0),LION:0091649
PS(19:2/24:1),LION:0091650
PS(19:2/24:2),LION:0091651
PS(19:2/24:3),LION:0091652
PS(19:2/24:4),LION:0091653
PS(19:2/24:5),LION:0091654
PS(19:2/24:6),LION:0091655
PS(19:2/25:0),LION:0091656
PS(19:2/25:1),LION:0091657
PS(19:2/25:2),LION:0091658
PS(19:2/25:3),LION:0091659
PS(19:2/25:4),LION:0091660
PS(19:2/25:5),LION:0091661
PS(19:2/25:6),LION:0091662
PS(19:2/25:7),LION:0091663
PS(19:2/26:0),LION:0091664
PS(19:2/26:1),LION:0091665
PS(19:2/26:2),LION:0091666
PS(19:2/26:3),LION:0091667
PS(19:2/26:4),LION:0091668
PS(19:2/26:5),LION:0091669
PS(19:2/26:6),LION:0091670
PS(19:2/26:7),LION:0091671
PS(19:3/19:3),LION:0091672
PS(19:3/20:0),LION:0091673
PS(19:3/20:1),LION:0091674
PS(19:3/20:2),LION:0091675
PS(19:3/20:3),LION:0091676
PS(19:3/20:4),LION:0091677
PS(19:3/20:5),LION:0091678
PS(19:3/21:0),LION:0091679
PS(19:3/21:1),LION:0091680
PS(19:3/21:2),LION:0091681
PS(19:3/21:3),LION:0091682
PS(19:3/21:4),LION:0091683
PS(19:3/22:0),LION:0091684
PS(19:3/22:1),LION:0091685
PS(19:3/22:2),LION:0091686
PS(19:3/22:3),LION:0091687
PS(19:3/22:4),LION:0091688
PS(19:3/22:5),LION:0091689
PS(19:3/22:6),LION:0091690
PS(19:3/23:0),LION:0091691
PS(19:3/23:1),LION:0091692
PS(19:3/23:2),LION:0091693
PS(19:3/23:3),LION:0091694
PS(19:3/23:4),LION:0091695
PS(19:3/23:5),LION:0091696
PS(19:3/24:0),LION:0091697
PS(19:3/24:1),LION:0091698
PS(19:3/24:2),LION:0091699
PS(19:3/24:3),LION:0091700
PS(19:3/24:4),LION:0091701
PS(19:3/24:5),LION:0091702
PS(19:3/24:6),LION:0091703
PS(19:3/25:0),LION:0091704
PS(19:3/25:1),LION:0091705
PS(19:3/25:2),LION:0091706
PS(19:3/25:3),LION:0091707
PS(19:3/25:4),LION:0091708
PS(19:3/25:5),LION:0091709
PS(19:3/25:6),LION:0091710
PS(19:3/25:7),LION:0091711
PS(19:3/26:0),LION:0091712
PS(19:3/26:1),LION:0091713
PS(19:3/26:2),LION:0091714
PS(19:3/26:3),LION:0091715
PS(19:3/26:4),LION:0091716
PS(19:3/26:5),LION:0091717
PS(19:3/26:6),LION:0091718
PS(19:3/26:7),LION:0091719
PS(20:0/21:0),LION:0091720
PS(20:0/21:1),LION:0091721
PS(20:0/21:2),LION:0091722
PS(20:0/21:3),LION:0091723
PS(20:0/21:4),LION:0091724
PS(20:0/23:0),LION:0091725
PS(20:0/23:1),LION:0091726
PS(20:0/23:2),LION:0091727
PS(20:0/23:3),LION:0091728
PS(20:0/23:4),LION:0091729
PS(20:0/23:5),LION:0091730
PS(20:0/25:0),LION:0091731
PS(20:0/25:1),LION:0091732
PS(20:0/25:2),LION:0091733
PS(20:0/25:3),LION:0091734
PS(20:0/25:4),LION:0091735
PS(20:0/25:5),LION:0091736
PS(20:0/25:6),LION:0091737
PS(20:0/25:7),LION:0091738
PS(20:0/26:7),LION:0091739
PS(20:1/21:0),LION:0091740
PS(20:1/21:1),LION:0091741
PS(20:1/21:2),LION:0091742
PS(20:1/21:3),LION:0091743
PS(20:1/21:4),LION:0091744
PS(20:1/23:0),LION:0091745
PS(20:1/23:1),LION:0091746
PS(20:1/23:2),LION:0091747
PS(20:1/23:3),LION:0091748
PS(20:1/23:4),LION:0091749
PS(20:1/23:5),LION:0091750
PS(20:1/25:0),LION:0091751
PS(20:1/25:1),LION:0091752
PS(20:1/25:2),LION:0091753
PS(20:1/25:3),LION:0091754
PS(20:1/25:4),LION:0091755
PS(20:1/25:5),LION:0091756
PS(20:1/25:6),LION:0091757
PS(20:1/25:7),LION:0091758
PS(20:1/26:7),LION:0091759
PS(20:2/21:0),LION:0091760
PS(20:2/21:1),LION:0091761
PS(20:2/21:2),LION:0091762
PS(20:2/21:3),LION:0091763
PS(20:2/21:4),LION:0091764
PS(20:2/23:0),LION:0091765
PS(20:2/23:1),LION:0091766
PS(20:2/23:2),LION:0091767
PS(20:2/23:3),LION:0091768
PS(20:2/23:4),LION:0091769
PS(20:2/23:5),LION:0091770
PS(20:2/25:0),LION:0091771
PS(20:2/25:1),LION:0091772
PS(20:2/25:2),LION:0091773
PS(20:2/25:3),LION:0091774
PS(20:2/25:4),LION:0091775
PS(20:2/25:5),LION:0091776
PS(20:2/25:6),LION:0091777
PS(20:2/25:7),LION:0091778
PS(20:2/26:7),LION:0091779
PS(20:3/21:0),LION:0091780
PS(20:3/21:1),LION:0091781
PS(20:3/21:2),LION:0091782
PS(20:3/21:3),LION:0091783
PS(20:3/21:4),LION:0091784
PS(20:3/23:0),LION:0091785
PS(20:3/23:1),LION:0091786
PS(20:3/23:2),LION:0091787
PS(20:3/23:3),LION:0091788
PS(20:3/23:4),LION:0091789
PS(20:3/23:5),LION:0091790
PS(20:3/25:0),LION:0091791
PS(20:3/25:1),LION:0091792
PS(20:3/25:2),LION:0091793
PS(20:3/25:3),LION:0091794
PS(20:3/25:4),LION:0091795
PS(20:3/25:5),LION:0091796
PS(20:3/25:6),LION:0091797
PS(20:3/25:7),LION:0091798
PS(20:3/26:7),LION:0091799
PS(20:4/21:0),LION:0091800
PS(20:4/21:1),LION:0091801
PS(20:4/21:2),LION:0091802
PS(20:4/21:3),LION:0091803
PS(20:4/21:4),LION:0091804
PS(20:4/23:0),LION:0091805
PS(20:4/23:1),LION:0091806
PS(20:4/23:2),LION:0091807
PS(20:4/23:3),LION:0091808
PS(20:4/23:4),LION:0091809
PS(20:4/23:5),LION:0091810
PS(20:4/25:0),LION:0091811
PS(20:4/25:1),LION:0091812
PS(20:4/25:2),LION:0091813
PS(20:4/25:3),LION:0091814
PS(20:4/25:4),LION:0091815
PS(20:4/25:5),LION:0091816
PS(20:4/25:6),LION:0091817
PS(20:4/25:7),LION:0091818
PS(20:4/26:7),LION:0091819
PS(20:5/21:0),LION:0091820
PS(20:5/21:1),LION:0091821
PS(20:5/21:2),LION:0091822
PS(20:5/21:3),LION:0091823
PS(20:5/21:4),LION:0091824
PS(20:5/23:0),LION:0091825
PS(20:5/23:1),LION:0091826
PS(20:5/23:2),LION:0091827
PS(20:5/23:3),LION:0091828
PS(20:5/23:4),LION:0091829
PS(20:5/23:5),LION:0091830
PS(20:5/25:0),LION:0091831
PS(20:5/25:1),LION:0091832
PS(20:5/25:2),LION:0091833
PS(20:5/25:3),LION:0091834
PS(20:5/25:4),LION:0091835
PS(20:5/25:5),LION:0091836
PS(20:5/25:6),LION:0091837
PS(20:5/25:7),LION:0091838
PS(20:5/26:7),LION:0091839
PS(21:0/21:0),LION:0091840
PS(21:0/21:1),LION:0091841
